,date,month,year,adjclose,pct_change
83,2019-07-01,7,2019,226.5399932861328,0.11179819097675048
84,2019-08-01,8,2019,203.6199951171875,-0.10117418049004734
85,2019-09-01,9,2019,203.8300018310547,0.001031365872228518
86,2019-10-01,10,2019,227.38999938964844,0.11558650516091129
87,2019-11-01,11,2019,227.22000122070312,-0.0007476061805778977
88,2019-12-01,12,2019,231.25,0.017736109311004
89,2020-01-01,1,2020,234.77999877929688,0.015264859586148649
90,2020-02-01,2,2020,184.6199951171875,-0.2136468350068521
91,2020-03-01,3,2020,163.9600067138672,-0.11190547584082855
92,2020-04-01,4,2020,196.50999450683594,0.19852394767080583
93,2020-05-01,5,2020,235.27000427246094,0.19724192585164757
94,2020-06-01,6,2020,229.6699981689453,-0.023802465260426398
95,2020-07-01,7,2020,255.9199981689453,0.1142944233434029
96,2020-08-01,8,2020,257.4100036621094,0.005822153422259779
97,2020-09-01,9,2020,244.75,-0.04918225197932713
98,2020-10-01,10,2020,221.19000244140625,-0.09626148134256896
99,2020-11-01,11,2020,293.9200134277344,0.32881237932801444
100,2020-12-01,12,2020,355.3900146484375,0.2091385356983071
101,2021-01-01,1,2021,350.75,-0.013056119916671105
102,2021-02-01,2,2021,358.30999755859375,0.021553806296774836
103,2021-03-01,3,2021,322.05999755859375,-0.10116937916049107
104,2021-04-01,4,2021,353.3900146484375,0.09728006373763876
105,2021-05-01,5,2021,363.25,0.02790114305117397
106,2021-06-01,6,2021,371.04998779296875,0.02147278126075358
107,2021-07-01,7,2021,399.04998779296875,0.07546153057852378
108,2021-08-01,8,2021,461.0400085449219,0.1553439986173215
109,2021-09-01,9,2021,479.0,0.038955385914904106
110,2021-10-01,10,2021,509.0899963378906,0.06281836396219331
111,2021-11-01,11,2021,546.9400024414062,0.07434835957451025
112,2021-12-01,12,2021,556.760009765625,0.01795445072655988
113,2022-01-01,1,2022,517.4000244140625,-0.0706947062669454
114,2022-02-01,2,2022,594.25,0.14853106292943719
115,2022-03-01,3,2022,622.510009765625,0.04755575896613373
116,2022-04-01,4,2022,626.780029296875,0.006859358828394946
117,2022-04-18,4,2022,623.4500122070312,-0.0053128959669940246
