,month,year,records_lost,CHKP_pct_change,PANW_pct_change,FTNT_pct_change,NLOK_pct_change,ZS_pct_change,OKTA_pct_change,TENB_pct_change,MIME_pct_change,CRWD_pct_change,QLYS_pct_change,MCFE_pct_change,RPD_pct_change,CYBR_pct_change,MNDT_pct_change,VRNS_pct_change,SAIL_pct_change,S_pct_change,PING_pct_change,RDWR_pct_change,ATEN_pct_change,TLS_pct_change,OSPN_pct_change,TUFN_pct_change,SCWX_pct_change,VHC_pct_change,pct_change_pos_eq,pct_change_neg
109,9,2020,6700000,-0.0468874203879099,-0.0491822519793271,-0.1075675898729535,-0.1090283721718146,-0.0184874701003733,-0.0070575709157852,0.0029224392171964,-0.047116235386646,0.0921816882035897,-0.0765969219914172,,-0.0515719069551792,-0.0640724147606759,-0.1590599447960305,-0.0656521047939007,0.0086668405953416,,-0.0945750513716973,-0.0648148263977933,-0.2549707488056422,,-0.0273781983051414,-0.1839762334164661,-0.1191028558009064,0.0603622139636539,4,18
110,9,2021,619600000,-0.1002148898602168,0.0389553859149041,-0.0733007711803448,-0.042807503267911,-0.0579147637036635,-0.0996206720697597,0.0398918300737602,-0.0889557269968446,-0.1253380826359541,-0.0518827439120023,0.1723497446219313,-0.0699473357044812,-0.060259586578953,-0.0214404225149339,-0.1182437821984263,-0.0849338346222114,-0.1620522534161917,-0.0531792303484663,-0.0163359853715034,-0.0295177125010309,-0.138787876475941,-0.0254281141400154,-0.1063636432994495,-0.0283479936294925,-0.1269487135591255,3,22
111,10,2008,18700000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
112,10,2009,76000000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
113,10,2010,392000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
114,10,2011,1600000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
115,10,2012,3600000,-0.0755813829148929,-0.1070326487778409,-0.1969319997814298,0.0116799579181194,,,,,,,,,,,,,,,-0.0893948134309113,,,-0.2452025759780016,,,0.1816750784729317,2,5
116,10,2013,238000000,0.0258132788016887,-0.0798777798295258,-0.0064166370506704,-0.0804038612462568,,,,,,-0.027582990622871,,,,,,,,,0.073118313384221,,,-0.0481621855556534,,,0.0656863311485524,3,5
117,10,2014,76000000,0.0723570521490728,0.0774719530309266,0.0308665914193617,0.0557209057190664,,,,,,0.2060150891352046,,,,0.1122382942560906,-0.0767772513133587,,,,0.0753114346091543,-0.517014185972309,,0.3482427459563042,,,-0.021666680255691,8,3
118,10,2015,15000000,0.0707172630891765,-0.063953488372093,-0.1911487528103983,0.058038076590289,,,,,,0.2410400854191972,,-0.0962637597387963,-0.0099720783024824,-0.1781898218313375,0.0250320235338428,,,,-0.0830258525502224,0.1986643900180575,,0.1156102821308755,,,0.0674157356007572,7,6
119,10,2016,43550000,0.0895502756550061,-0.0345195502215076,-0.1318710774882455,-0.0027886157506792,,,,0.0580240804520286,,-0.024613738164724,,-0.1881019697778712,-0.0568892417225224,-0.2111337239189813,-0.0514948988243381,,,,-0.0167394138331641,-0.2834425068653968,,-0.2191936670395438,,-0.0575539771267584,-0.0032679967135635,2,13
120,10,2017,46281309,0.0323627657432548,0.0215127738613671,0.0996093660609664,-0.0094484437309027,,0.0251684159824057,,0.1185784950804567,,0.0212355657339731,,0.0272727006723079,0.0334146080947503,0.0089445208369587,0.0405727180509101,,,,0.0403321637342219,-0.0330688164199187,,0.1286307191867635,,-0.1886639556061916,0.3205128497522473,13,3
121,10,2018,123000000,-0.0566839319515313,-0.1874278711279196,-0.1093529500919173,-0.1470867208109864,-0.1101029425741181,-0.1705514482078405,-0.2674897438315081,-0.1676217831596058,,-0.2004489440652342,,-0.018418107372781,-0.1450400141885339,0.0876470453598921,-0.1662799110657409,-0.2345678846225652,,,-0.1231583042481273,-0.0444078639542702,,-0.2293962785774402,,0.1255972833105427,-0.2903225787169108,2,17
122,10,2019,26000000,0.0265753759096747,0.1155865051609112,0.0625325076703937,-0.0317393127773543,-0.0694032775240789,0.1077595034431071,0.1260054382448983,0.1132604744298702,-0.1440576458248299,0.1291518085965921,,0.1035470549931605,0.0176317585815592,0.1874062947079511,0.1968886350862309,0.0358480501417346,,,-0.0700742269950839,0.070605220316755,,0.2903447644463901,0.0370595774168054,-0.0595514647788095,0.0833332475440413,16,5
123,10,2021,21900000,0.0580325327801076,0.0628183639621933,0.1516915028652812,0.0059288891019939,0.2160017690000204,0.0414594947742472,0.1540962441353368,0.1861635888576769,0.1465537846552629,0.1185192050759158,-0.0282980004024172,0.1391789402242793,0.1412368030140893,-0.0202246471029837,0.0639276826161765,0.1189365286166785,0.2394997555375062,0.1530321642484144,0.0507117147855489,0.3864986639199692,-0.0883180936714883,0.087326907863994,0.0142421510080716,-0.0734406009107877,-0.0178571863007606,20,5
124,11,2007,25000000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
125,11,2008,186000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
126,11,2009,1500000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
127,11,2010,1058000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
128,11,2011,52643434,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
129,11,2012,9000000,0.0370619428170715,-0.0101855470708183,0.0314919296114533,0.0313355760298235,,,,,,0.0308166861564984,,,,,,,,,-0.0256097613453227,,,0.0607345070352338,,,0.147088320686352,6,2
130,11,2013,860000,0.0661840765648262,0.1847723183994629,-0.1505215551723592,-0.011863262828085,,,,,,0.188461549042245,,,,0.0124009864665819,,,,,0.1356045221617152,,,0.0252995438871763,,,-0.0791168291161387,6,3
131,11,2014,2700000,0.041212088331229,0.1636707999171376,0.0579654615395768,0.0511685452721986,,,,,,0.1062967472810769,,,0.1712018459329356,-0.1088555628193294,0.221765938638103,,,,0.0668773287556965,-0.0727274076413319,,0.1769352131213535,,,-0.0954003508796852,9,3
132,11,2015,70157000,0.0276665694204822,0.1636024617260287,0.0483119853878002,-0.0495145095043039,,,,,,0.0889014557411951,,-0.1668288129509717,-0.1279210022602311,-0.1250478204766971,0.1177208053359426,,,,0.1026157412678354,0.0738162037673242,,-0.0173592803646939,,,-0.3157894967831561,7,6
133,11,2016,412130000,-0.0263717572365567,-0.1265033249836357,-0.0611353994967122,-0.0255694727660296,,,,0.0108695314151348,,-0.108724811733169,,-0.1905093898653901,0.0911229587493733,0.1049914181621447,0.0227669266573062,,,,-0.0074019526110699,0.0704962249510823,,0.0545454545454544,,0.0474979153035284,0.0327869330536627,8,7
134,11,2017,57000000,-0.1140089905133264,-0.009850522950432,0.0672418557761787,-0.1086151789366255,,0.0100276281954931,,-0.0437244811879872,,0.1134215468229198,,0.0459070756199384,0.1106915874353935,-0.1643025839501122,0.1536697476472679,,,,0.1539337921699102,0.0971273190342749,,-0.0147059380389399,,-0.0199601550701017,-0.2912621668384965,8,8
135,11,2018,420929989,0.0072972753026463,-0.0551245449518656,-0.101484594016969,0.2181820658413471,0.0818406539288647,0.0906442916415775,0.0,0.0679861988063477,,0.1055587380398475,,-0.1225166179847178,0.0861411817960819,0.0822066239361425,-0.0517438982021138,-0.0003840333536959,,,-0.0172339351274628,0.084337389223845,,0.1559944796030636,,0.0921771060558724,-0.0393939621103764,12,7
136,11,2019,380000000,0.0486610925460933,-0.0007476061805778,0.2887445286500798,0.0882868222324735,0.1853115418532924,0.189878052098825,0.0773809046251536,0.1168471291016162,0.1620917687301368,0.0255478759919867,,0.1193850973052428,0.2064382835469909,0.0580808123378482,0.0916841280365929,0.2928718955340457,,0.342310085822703,0.0678191809780521,-0.1022880226649735,,-0.0032068128743082,0.1253661059113731,-0.0674341862758107,-0.3965811533718172,17,5
137,12,2007,3160000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
138,12,2008,1500000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
139,12,2009,32131000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
140,12,2010,2260000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
141,12,2011,10935000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
142,12,2013,70000000,0.0426770023213782,0.1505505574154697,0.1187133762579717,0.0552360107386578,,,,,,-0.0651293991797629,,,,0.1365650723047702,,,,,0.0576470318962545,,,0.0038961312404517,,,-0.0304695640352004,7,2
143,12,2014,16350396,0.0162980491012887,-0.0034959374404535,0.1124818737859769,-0.0106178184214222,,,,,,0.0636798595279986,,,-0.040416219295241,0.0425882789431488,0.3794117532151198,,,,0.0868706914609434,0.0686274705937661,,-0.0533557111843981,,,0.0338983352502442,8,4
144,12,2015,220740000,-0.0677053912260652,-0.05978433419013,-0.1346474269803727,0.0806195304623091,,,,,,-0.1396255605750334,,-0.1167541823881899,0.0427350065834148,-0.0935314452859767,0.0532213596767572,,,,-0.066909996699266,-0.1491569513981561,,-0.1043897607645731,,,-0.0115384360453344,3,10
145,12,2016,645034000,0.0258714588369477,-0.069360663869203,0.0006644670269169,-0.0174168586324474,,,,-0.1251221691346603,,-0.0466867803852407,,0.04913790311031,-0.1080180063289127,-0.0732087634647076,-0.0821917083433804,,,,0.0872483288297527,0.0134146300047814,,-0.0586207159634294,,-0.1425101355885452,-0.3015873303004516,5,10
146,12,2017,50400000,-0.0064243759043399,-0.0055574446558748,0.0387540941559039,-0.028836423094156,,-0.1232454155068689,,-0.0569078803929263,,0.0076400159012639,,-0.0132205183509936,-0.1204845265232099,0.0042432435986974,-0.034791290932252,,,,-0.041501984292833,-0.0374065554520717,,0.0373134338980556,,-0.0967413277788439,0.0136986499575486,5,11
147,12,2018,355500000,-0.0819246599832413,0.0890431305406851,-0.0461808803065314,-0.1424248697578471,-0.0012735414976603,0.0023566018473801,-0.2208567102977138,-0.096696172935404,,-0.051041190495495,,-0.0201257674529301,0.0,-0.1899051024959196,-0.0865135596975091,-0.0975797483105895,,,-0.0043840589132427,-0.0095238276695144,,-0.2368886073510815,,-0.0621877193225851,-0.2429021584130444,3,16
148,12,2019,30000000,-0.0587037523768237,0.017736109311004,0.0156978547835382,0.030140415639696,-0.1079992509641202,-0.1110340281110682,-0.1174954172699286,-0.0218714191517248,-0.1401724322088833,-0.0473088708557397,,-0.0008917288627194,-0.0487148190292721,-0.013723122857718,-0.0051209783050144,-0.0571314528943958,,0.0833704372020565,0.0701536124264434,0.0299849927108686,,-0.0820374697368195,-0.0843310259808498,0.4691357692451305,0.0764872369563218,8,14
149,12,2020,54470000,0.1294187909367616,0.2091385356983071,0.2053071064932319,0.1475625554583066,0.2822472341179274,0.0376265159701376,0.4512635589400415,0.2636727596943391,0.3819155076404446,0.2827070835325131,0.0398754487319703,0.2030958196539061,0.406720575208646,0.5342647954514492,0.3561836989232461,0.1434707927007867,,0.2734548546518063,0.1007537091539119,0.2355890048520748,,0.0455004846960349,0.6020538643581301,0.2595217285275244,-0.0701107212346668,22,1
